,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,GLD,VNQ,DBC
2018-02-08,94.2344,104.3143,116.4058,111.3065,164.8448,140.7158,154.8757,136.5468,148.7606,114.549
2018-02-09,95.0514,105.4275,118.1756,111.7745,165.8623,141.0664,155.3789,136.0711,148.701,114.111
2018-02-12,96.1326,106.599,119.8117,112.8331,166.3119,141.0041,155.5058,136.8856,148.7846,114.9231
2018-02-13,95.2319,105.4168,117.0731,111.4918,161.7758,142.8957,155.727,137.8218,146.9794,114.2716
2018-02-14,94.3827,104.8545,115.9073,110.118,160.3436,143.4592,156.998,136.6404,147.5498,113.6857
2018-02-15,95.045,104.3091,115.5721,110.3724,161.7396,142.5379,157.175,136.544,147.3833,113.631
2018-02-16,94.5379,104.5314,114.8159,108.5776,160.912,143.4596,157.6639,135.4512,145.6592,111.6968
2018-02-19,94.553,105.0509,114.7376,108.7679,160.9535,142.3906,156.8349,136.1494,144.7375,112.4318
2018-02-20,94.5443,105.1452,114.1395,107.7825,160.2961,140.89,156.686,134.737,145.3464,111.554
2018-02-21,96.1702,106.8444,114.3427,109.3954,162.0945,139.415,155.8459,134.1766,147.7472,111.378
2018-02-22,98.2639,110.4714,118.4863,109.6015,163.681,139.9966,156.2772,134.7669,149.2515,110.9507
2018-02-23,97.2351,108.1754,117.539,109.7181,163.1043,141.0919,156.4524,134.446,147.3075,109.9508
2018-02-26,96.5875,108.5792,117.3727,108.3847,163.4214,141.0143,155.9516,133.8367,146.169,110.1783
2018-02-27,96.0487,107.5231,116.3051,107.1598,162.1071,141.9244,156.7102,133.7429,145.093,108.813
2018-02-28,96.1587,108.9531,115.6642,107.7343,163.2663,141.8066,157.1219,133.5281,146.5217,107.8359
2018-03-01,96.1938,109.7305,116.3939,108.6976,162.3781,143.0032,158.0139,134.6452,146.9702,108.0885
2018-03-02,98.3708,113.3543,120.586,111.6279,167.8013,143.0235,158.0213,135.0669,152.052,109.135
2018-03-05,96.6406,111.5587,119.7184,111.1395,165.8925,142.7197,158.2975,134.0124,150.1296,107.1546
2018-03-06,97.447,112.0961,120.3092,110.6284,167.3543,143.3621,158.7341,135.1652,147.9701,108.1286
2018-03-07,97.0666,111.8154,120.8276,110.3928,167.1371,142.3409,158.5828,136.2181,150.6008,108.6731
2018-03-08,96.3685,109.1006,119.3652,108.6922,165.5671,142.3966,159.0166,137.1917,148.9169,106.8288
2018-03-09,97.5164,109.9861,122.2591,109.3392,166.768,142.9006,158.5557,136.7995,150.8677,106.7266
2018-03-12,96.8448,109.5289,121.6296,107.5878,163.0268,142.2933,158.8295,136.7197,149.3765,106.3767
2018-03-13,94.3071,108.142,119.8407,105.8154,159.7806,142.5851,158.6449,136.437,145.9165,104.794
2018-03-14,94.0378,106.2739,119.838,105.4164,159.409,144.2519,159.0326,135.423,145.468,104.7069
2018-03-15,94.5988,107.7523,117.8773,105.879,159.3941,145.4382,159.2708,135.5412,143.4236,105.7023
2018-03-16,93.8973,105.8911,115.7261,103.8321,157.3464,145.431,159.6136,134.9364,141.5573,105.8889
2018-03-19,94.6229,107.1485,115.8331,104.0239,157.6839,144.3914,158.8983,135.1945,143.3574,105.4626
2018-03-20,94.9703,108.0935,117.2054,105.4802,158.5934,143.1433,158.0383,134.4229,144.9075,105.7796
2018-03-21,93.9357,107.263,115.6671,104.9922,156.1895,143.9643,158.159,133.2933,144.3393,104.6257
2018-03-22,93.6235,107.5207,116.1713,105.3481,154.0121,141.8794,157.4435,134.0923,146.4394,104.6799
2018-03-23,94.7657,107.5979,117.7126,106.1201,154.6959,140.2832,157.1798,135.5545,147.716,105.0932
2018-03-26,95.8317,107.4799,119.1404,106.6627,154.3228,140.4809,156.6969,135.2578,146.2964,104.9936
2018-03-27,94.4969,106.3083,118.3962,106.3383,153.2685,139.6374,156.2576,134.1234,144.5184,105.1124
2018-03-28,94.9892,106.138,117.8845,106.9142,151.7023,138.7853,155.7661,133.8449,146.9441,104.8302
2018-03-29,95.9995,106.8086,117.3555,106.7575,152.7548,138.6002,155.3788,133.5877,147.2529,105.6988
2018-03-30,95.4818,106.4503,119.6708,107.0645,154.9732,138.8081,156.0142,132.7225,148.8084,106.1978
2018-04-02,93.9797,103.7026,118.2503,105.1962,152.2217,138.1647,156.4481,132.0788,147.7675,105.8267
2018-04-03,93.4939,104.071,117.3889,104.4956,151.1723,138.0815,155.936,131.5187,146.7923,106.0391
2018-04-04,92.2075,102.2184,116.0581,103.7023,149.9376,138.6847,156.6101,130.2025,144.4428,105.5612
2018-04-05,92.2814,101.9615,116.5308,103.543,150.9515,138.8763,157.4045,129.1178,144.9415,105.1011
2018-04-06,90.6096,99.9605,112.9869,101.9915,148.4376,139.8225,156.851,129.5583,144.6925,105.0562
2018-04-09,91.6662,100.0982,112.9485,102.507,147.7138,139.7445,156.3579,128.882,143.4981,103.9394
2018-04-10,92.6491,100.3064,113.0038,102.2417,148.4092,139.0325,155.7609,127.9298,143.6655,103.2813
2018-04-11,92.8032,100.5299,112.6062,102.8979,146.6249,140.6612,156.2024,128.2011,141.8281,103.1891
2018-04-12,92.7539,100.7545,112.2476,102.4901,147.7372,140.0679,156.0343,128.203,141.7878,103.3732
2018-04-13,95.2825,104.4754,118.2469,104.5901,151.6203,139.4165,155.6793,128.2481,143.7045,103.7461
2018-04-16,97.1218,106.5351,120.6482,107.2896,154.185,139.2793,155.2216,127.221,146.0429,103.3993
2018-04-17,96.5008,106.5043,120.3258,105.9727,152.8628,140.0314,155.0217,127.059,144.7647,103.3226
2018-04-18,95.8119,105.5406,119.5877,105.3334,153.3911,140.3647,155.4796,126.2478,144.9711,103.4938
2018-04-19,98.0494,108.0047,123.0143,108.316,156.7721,139.38,155.2814,126.2031,146.9403,104.3217
2018-04-20,99.03,110.6965,124.2623,109.3594,158.0976,138.8783,154.4491,126.3946,147.7542,105.1803
2018-04-23,98.3605,109.8334,124.4544,109.4822,156.569,139.0214,154.3096,126.1423,145.3523,104.1425
2018-04-24,100.3391,113.4847,127.9005,111.9517,159.7848,139.1197,154.3872,127.2914,148.2453,104.8985
2018-04-25,100.4979,114.8553,127.1616,112.2057,162.9016,137.9018,153.7083,127.187,149.2039,104.6476
2018-04-26,100.4406,116.0955,127.2017,112.1437,161.3266,136.9568,153.1043,125.9542,150.317,103.9248
2018-04-27,101.3109,117.2788,127.8624,111.4775,163.6579,137.6747,153.1666,127.2097,151.3633,104.489
2018-04-30,101.8946,119.412,129.7726,112.5363,166.3464,137.7533,153.5676,126.0075,153.0616,104.3558
2018-05-01,103.8175,121.0527,131.8866,113.6484,169.7533,138.4477,153.0906,124.9983,154.6851,104.481
2018-05-02,101.656,117.597,129.2025,111.7927,167.1962,138.1523,153.2891,126.2659,152.9046,103.4958
2018-05-03,101.4425,115.1792,128.9532,112.8919,166.5986,139.2942,154.101,127.1725,153.1399,103.8193
2018-05-04,102.7397,117.0236,130.6729,114.0258,169.4535,138.8921,154.5367,127.9722,152.7222,102.6764
2018-05-07,102.4852,117.3757,130.8425,114.3993,169.6489,138.4208,154.2769,127.5911,152.2451,101.976
2018-05-08,101.798,117.6237,128.5788,115.0089,170.4266,137.7806,154.152,128.325,150.6102,102.658
2018-05-09,102.337,119.0372,130.8297,116.3513,173.8553,137.9831,154.3825,127.551,151.9264,103.8762
2018-05-10,101.9432,119.1184,130.919,116.1063,173.7023,138.3175,154.416,128.0034,153.0036,105.0751
2018-05-11,102.4076,118.205,130.2458,116.1833,173.4255,140.2718,155.0538,128.0671,153.6656,105.5715
2018-05-14,102.8006,118.2821,131.4545,116.6397,173.7424,139.3645,154.3881,127.6846,154.1732,105.4539
2018-05-15,102.4181,115.3963,131.0722,116.3043,173.3094,140.4307,154.7652,127.2372,153.691,104.8378
2018-05-16,101.7635,116.014,132.8861,116.6887,173.0388,139.6991,155.0411,127.3304,154.6529,104.2983
2018-05-17,100.818,114.3599,132.1953,116.312,171.3241,140.238,154.756,126.1722,153.8933,104.8793
2018-05-18,100.3813,112.2477,131.0324,114.7613,168.6901,142.2705,154.8887,126.2078,151.2042,104.2569
2018-05-21,98.7722,110.3177,129.6004,113.4828,167.0889,143.1334,154.9071,126.7791,150.8524,104.5098
2018-05-22,99.7651,111.9341,131.4298,115.8461,168.5107,141.872,154.6955,126.9534,151.4406,104.5841
2018-05-23,100.5051,112.3454,133.4034,116.8093,168.7756,140.8729,154.2516,127.6388,152.5714,104.5763
2018-05-24,99.2405,114.4957,133.1186,118.1584,167.7404,141.169,154.3686,128.022,153.6302,104.7464
2018-05-25,98.5897,114.1899,133.8761,118.2082,167.0084,140.5586,153.8629,128.5386,153.4374,105.7294
2018-05-28,98.2835,112.2353,131.1356,117.2967,165.0452,142.5754,153.8727,128.539,152.2824,103.7022
2018-05-29,99.2112,113.459,133.6803,118.6354,167.3115,140.7723,152.8261,128.8772,154.3553,103.7622
2018-05-30,98.7979,113.0336,133.4101,118.2936,166.9186,140.9179,152.7631,130.2028,154.1927,104.1983
2018-05-31,98.4152,113.972,135.4116,117.6677,168.3142,140.4802,153.0657,129.2184,154.9867,103.6371
2018-06-01,99.0474,116.967,136.9712,119.7566,171.3608,140.8947,153.3879,128.7265,156.7685,104.1499
2018-06-04,100.1449,117.6474,137.9242,121.799,173.2898,142.0909,153.5081,129.8121,157.4585,105.0728
2018-06-05,100.8386,119.6771,138.5748,122.4657,171.4805,141.7808,153.6175,129.5818,156.9855,103.9368
2018-06-06,100.6061,119.9087,139.6265,123.2834,170.846,141.4144,153.6254,130.5354,156.0183,103.9887
2018-06-07,100.92,121.1364,139.667,123.8511,172.644,141.7928,153.8765,130.9483,157.3832,104.4952
2018-06-08,101.1358,122.2877,140.6986,124.814,173.2064,143.7665,153.6889,132.0032,158.1365,103.5532
2018-06-11,99.7646,122.0394,137.6122,123.9349,173.0535,143.8613,153.3763,131.935,157.566,103.5244
2018-06-12,100.6875,126.0239,139.9731,126.0915,174.2131,143.7559,153.6458,132.8097,160.1373,103.0939
2018-06-13,100.1557,125.1405,137.667,124.383,172.5309,142.5713,154.019,131.5991,158.4639,101.4988
2018-06-14,101.331,126.5349,139.9399,124.8938,173.5205,143.9671,154.4684,131.5145,156.4973,99.8699
2018-06-15,101.6324,124.5515,140.3304,125.0216,173.4947,144.5819,155.2034,131.2449,155.8458,97.7714
2018-06-18,102.9605,125.7415,142.196,126.6258,175.0855,143.0271,155.1402,132.1096,155.2043,98.0569
2018-06-19,101.5612,125.713,142.5625,126.4193,174.2755,143.8565,155.6978,131.6012,154.4003,97.1916
2018-06-20,102.9415,128.553,144.3891,126.778,176.3397,142.6091,155.4634,129.8487,157.5039,97.6434
2018-06-21,103.1918,129.108,145.5602,126.0771,178.4852,143.4648,155.7359,129.4393,157.3397,97.9504
2018-06-22,103.0159,130.3007,145.4808,126.3766,180.5337,145.4553,156.6106,129.1555,156.2509,97.6967
2018-06-25,104.2694,132.0885,147.6279,127.3536,181.5095,145.0695,156.8478,129.5887,156.9064,97.169
2018-06-26,103.2571,130.3991,147.8244,127.2339,180.3844,145.9028,156.7282,129.1594,156.1194,97.1231
2018-06-27,101.4603,129.4822,149.5038,125.8425,180.9987,147.61,157.435,129.823,155.4937,96.543
2018-06-28,100.3267,125.8354,146.2497,124.0096,178.9375,148.8587,157.9388,129.8418,152.1159,96.1483
2018-06-29,100.3388,126.0934,146.7996,123.9224,178.3203,147.2229,157.282,130.1902,153.3021,95.5713
2018-07-02,101.1372,128.6901,149.7139,125.9689,181.4657,145.3517,157.1692,130.2271,158.0211,96.527
2018-07-03,102.2966,130.6511,151.6673,126.3112,181.1431,145.7082,157.7396,131.6699,160.3238,97.4791
2018-07-04,101.7378,129.7506,151.3946,124.5825,180.4878,146.5121,158.4511,130.8885,159.2628,97.237
2018-07-05,101.5443,129.7212,151.0545,124.6763,178.583,147.1099,158.9814,130.6504,159.0034,96.8676
2018-07-06,101.0903,127.7851,147.1222,124.9134,178.9864,145.6969,158.2454,131.7693,158.6991,96.8454
2018-07-09,99.5607,125.2552,145.6784,123.7444,174.6717,146.0253,159.0,131.6241,155.9804,96.3878
2018-07-10,99.8407,126.4431,145.9626,124.0473,175.618,144.7038,158.1526,130.8539,157.8975,95.6905
2018-07-11,98.2069,123.7964,143.8443,123.3337,174.0538,144.7983,158.8913,130.6103,157.2352,95.4191
2018-07-12,98.0966,122.683,142.5507,122.9861,173.105,144.9902,159.1779,129.6723,155.1861,94.9066
2018-07-13,96.9145,120.7876,139.9214,122.5825,170.2945,145.3093,159.242,127.9844,153.8982,93.6539
2018-07-16,99.5443,126.4124,144.7101,125.5282,174.7289,145.0735,159.172,128.3516,158.2684,93.7727
2018-07-17,97.9909,122.5648,141.4827,122.4453,173.1639,144.8344,159.3344,128.5119,155.9873,94.3612
2018-07-18,96.9625,121.7341,139.5525,121.5428,171.2414,144.2991,159.0438,127.8559,154.7272,93.4728
2018-07-19,96.7354,120.8843,139.614,121.5076,171.0618,144.3937,158.2191,126.7618,155.4342,92.4102
2018-07-20,97.4426,121.3266,140.4873,122.4269,171.2739,144.0768,158.2337,127.0267,156.8772,92.9146
2018-07-23,96.6312,121.3912,141.2246,121.3549,172.4144,144.9193,157.685,126.0648,157.3067,93.0818
2018-07-24,96.584,121.0029,139.6362,120.9227,172.1123,145.1336,158.2128,125.5368,157.2136,92.215
2018-07-25,97.0353,122.2381,140.1999,122.3935,172.6287,145.1715,158.7393,126.1158,158.6313,93.0984
2018-07-26,97.5098,122.5808,141.061,122.4931,172.9483,145.3532,159.3892,126.9659,158.469,93.3674
2018-07-27,97.6373,121.9546,140.2656,122.1959,172.5413,146.7133,160.0216,127.1495,156.9702,92.5429
2018-07-30,98.1158,123.1148,139.8303,123.6981,174.605,146.9691,160.717,126.4884,155.6444,92.7386
2018-07-31,100.3588,127.6189,144.172,126.1958,179.6307,146.1008,160.3933,126.5561,160.1439,92.9922
2018-08-01,99.7329,126.6143,143.1529,126.3838,176.8687,148.2424,160.9447,126.9557,159.1015,94.1543
2018-08-02,97.5358,124.3568,140.2673,125.1316,174.3629,148.2116,161.5949,125.6263,157.3106,92.6318
2018-08-03,100.418,129.2328,144.7941,127.9711,181.2315,147.5752,160.7817,125.5913,160.0014,91.345
2018-08-06,98.5097,128.4647,142.4727,127.0751,181.4007,148.9881,161.3568,126.0934,158.7776,91.9381
2018-08-07,97.5853,128.3988,142.9194,126.8249,179.6371,149.7873,161.1043,124.9554,158.4141,91.7138
2018-08-08,98.0375,128.6168,143.9955,126.8357,179.0862,148.5,160.5107,124.8475,159.8506,92.014
2018-08-09,97.7587,127.5802,141.3637,125.9717,178.3469,148.9785,160.8686,124.5299,160.0075,92.2349
2018-08-10,97.5308,126.5485,139.795,125.7147,178.4365,149.3851,161.2172,124.2681,159.114,91.9
2018-08-13,98.0353,126.8761,142.3293,126.468,180.5001,148.9886,161.1871,124.4872,160.6145,90.6882
2018-08-14,97.9939,126.2155,144.7147,126.8678,181.0983,148.4298,161.0056,125.3244,160.5555,92.3745
2018-08-15,97.1641,126.163,141.0465,125.6394,178.3167,148.7545,161.2266,125.239,156.6658,91.2365
2018-08-16,97.4647,125.1419,142.5091,124.5112,180.0386,147.2827,161.0212,124.1837,159.1615,91.7596
2018-08-17,100.1656,129.3149,147.3951,126.6424,181.8676,146.1339,159.8716,124.2088,161.5151,92.3271
2018-08-20,102.0012,131.7398,149.7096,128.2877,184.0067,145.466,159.7835,123.4623,165.0752,92.6029
2018-08-21,101.576,132.0501,150.5673,126.4036,181.5311,146.2923,160.2926,122.7577,163.4116,91.4702
2018-08-22,99.2575,127.5141,147.5263,124.4674,179.5732,146.0342,160.2984,122.6631,160.8145,92.7644
2018-08-23,98.8076,126.8848,147.3176,123.8788,179.1315,145.8114,160.1153,123.1404,160.0132,92.1888
2018-08-24,100.0368,130.0062,148.3866,125.8299,181.9127,143.7828,158.7322,122.4543,162.1211,91.6746
2018-08-27,99.7722,130.4547,149.2803,125.4015,180.8147,144.4773,159.0266,122.7316,162.1506,92.127
2018-08-28,99.0655,129.3619,149.3228,125.4361,178.5804,144.0654,159.0887,123.3637,162.2739,92.2009
2018-08-29,99.2261,127.691,151.154,126.5161,178.2993,144.2509,158.8303,124.1323,162.0012,92.4023
2018-08-30,100.9347,128.1297,154.4344,127.1555,179.7786,143.8649,158.7027,124.2909,163.0551,92.5258
2018-08-31,100.7246,128.8221,153.92,126.8893,179.6921,144.2224,158.6915,124.9253,162.0298,93.2505
2018-09-03,101.58,129.0413,157.7183,128.2834,177.8069,143.5252,158.7127,124.0807,163.9623,93.8595
2018-09-04,101.8059,128.8236,159.0409,128.4659,178.4722,142.5049,158.7321,125.0621,162.9152,95.7376
2018-09-05,102.987,130.0896,160.7677,129.3812,178.3318,141.5615,158.9603,125.4334,162.8721,94.683
2018-09-06,101.2469,126.7238,157.073,127.58,175.1852,141.5636,159.5006,125.9347,160.6832,95.0652
2018-09-07,101.369,127.4422,155.6792,128.2333,176.8483,140.2569,158.766,125.8461,163.827,94.5127
2018-09-10,102.281,128.6728,155.8527,129.3258,175.8251,140.173,158.1918,126.2209,166.1877,94.5088
2018-09-11,101.1504,126.7204,152.384,126.5653,173.922,139.8367,157.7718,125.778,163.5783,93.9075
2018-09-12,100.3339,124.3819,151.7261,125.0101,172.2689,139.1044,157.8674,125.4766,162.7835,93.0599
2018-09-13,99.0798,121.117,149.937,122.7405,168.9698,140.5396,158.6079,124.3034,161.2527,91.5409
2018-09-14,97.8115,118.224,146.335,121.0523,165.7141,140.0843,158.5934,125.3421,159.6099,90.0883
2018-09-17,97.8727,119.2032,146.766,120.8068,167.7068,140.6457,158.7004,126.4612,160.6224,90.9219
2018-09-18,97.8268,118.8481,145.6108,120.4971,168.9954,140.0446,158.0138,125.3266,160.0921,90.6562
2018-09-19,97.1264,117.114,144.3702,119.1886,168.12,140.6678,158.1148,125.0928,158.4415,89.7088
2018-09-20,96.9213,116.9814,142.6547,117.8991,169.6348,142.5586,159.1284,126.3141,156.0229,89.1931
2018-09-21,96.2113,115.6829,141.6567,116.7073,167.3548,143.2869,159.0688,125.1621,156.2556,89.1702
2018-09-24,96.2977,115.393,141.4655,116.7292,164.8398,142.1377,158.5695,123.0939,155.4408,88.4763
2018-09-25,93.6466,111.6818,136.8205,115.1474,161.1537,141.4585,158.4865,123.9496,151.6502,87.9422
2018-09-26,92.3315,110.2679,135.9984,113.1059,159.7504,142.1335,159.2531,123.6736,148.9324,86.4173
2018-09-27,93.0433,111.3648,136.6748,112.9245,158.384,143.9521,159.8113,122.6579,148.8849,86.0842
2018-09-28,90.7699,108.4502,132.952,112.2676,154.5019,145.5819,160.7098,121.8096,145.3084,84.7353
2018-10-01,90.1145,106.1136,132.2355,111.4312,152.3418,145.9892,160.5076,122.4044,145.3703,85.2828
2018-10-02,89.1406,106.297,131.44,110.8276,151.6089,145.2226,159.9538,122.8356,145.5816,84.2234
2018-10-03,88.7192,105.428,131.3712,110.1385,151.4558,144.3492,159.8545,122.6483,143.6495,84.5721
2018-10-04,89.0434,105.9586,130.7644,110.4966,150.9283,144.2598,159.6465,122.3544,143.473,84.2291
2018-10-05,88.7542,107.5997,131.578,111.6212,151.3109,144.3458,159.8292,123.4378,143.0678,84.4139
2018-10-08,87.4866,106.2118,131.2611,110.2804,147.7908,145.1247,160.3534,123.5903,141.2054,83.8822
2018-10-09,87.8306,107.7914,130.6886,111.3015,147.9511,146.1711,160.5182,124.5595,142.9927,84.5844
2018-10-10,88.6012,109.1195,132.9392,112.5361,148.4306,145.8759,160.3984,124.6201,143.6454,85.6429
2018-10-11,88.9644,110.0893,132.3778,111.9704,148.3131,144.9792,160.284,124.1721,145.1331,84.6961
2018-10-12,89.8616,111.978,137.0255,112.9661,149.5877,143.3795,160.2441,123.4997,146.806,86.141
2018-10-15,90.8106,112.186,138.0942,112.1771,150.1247,142.4588,160.4969,123.3275,148.0823,84.961
2018-10-16,90.7425,113.6424,138.2964,112.2787,150.0361,141.8039,160.566,123.1558,147.8429,85.4648
2018-10-17,89.4818,112.2572,135.8222,112.1869,148.557,142.6342,161.0266,123.1997,146.1938,84.6657
2018-10-18,90.2773,114.1614,137.0679,113.6507,152.5205,142.1945,161.6241,124.6463,147.6072,85.5864
2018-10-19,90.5789,113.2097,137.3634,113.1542,152.4126,141.0204,161.4519,124.3929,148.5285,85.8225
2018-10-22,89.0009,111.7091,133.5856,111.0463,149.4935,141.6816,162.0107,124.1382,146.6313,84.7902
2018-10-23,87.7494,110.2362,131.265,110.5178,147.7926,143.2626,162.8158,123.9378,145.3872,84.2088
2018-10-24,87.634,110.1998,130.4667,109.3264,145.9004,143.8108,162.7433,125.1817,145.346,84.3155
2018-10-25,86.9674,108.2583,129.7343,108.1065,144.9889,144.0572,163.3745,124.8902,143.7493,83.7274
2018-10-26,85.7181,106.3039,127.4304,106.9192,142.7034,145.2082,164.3087,124.94,141.8359,83.3406
2018-10-29,86.4502,106.3846,127.6047,107.1247,141.3111,144.5915,164.9399,125.5057,141.7911,83.4349
2018-10-30,85.5521,105.3182,126.6886,105.9184,138.4454,144.7477,164.7127,125.9495,141.8245,82.3237
2018-10-31,86.6713,105.5091,126.1281,105.8968,138.0288,143.8871,165.0486,124.6503,142.1657,82.4263
2018-11-01,85.3778,104.2363,125.7464,105.7371,136.1634,145.526,165.8124,125.747,141.7603,82.7389
2018-11-02,85.5518,104.756,126.7911,106.3381,136.9224,145.8585,165.7875,125.9455,140.5063,82.6713
2018-11-05,83.8989,101.7944,124.7283,104.3226,134.8397,147.7354,166.8652,126.6108,138.796,81.9883
2018-11-06,84.5998,101.9911,125.4567,103.7357,134.4934,150.6453,168.1267,127.0418,137.9551,81.3606
2018-11-07,85.8695,102.0759,125.996,104.166,135.8206,151.7593,168.5948,127.3359,137.0642,80.8864
2018-11-08,85.7483,100.9487,124.3189,103.566,134.1177,152.6786,169.2247,127.2783,135.9247,80.1602
2018-11-09,83.8833,98.9213,120.2904,101.8951,131.6525,153.8463,169.9826,126.6227,132.6365,78.59
2018-11-12,82.668,98.5769,117.0715,100.7643,129.171,156.4232,171.1005,126.2193,131.6116,77.9743
2018-11-13,82.0585,98.1526,116.4849,100.453,128.9458,157.8346,172.1193,125.4858,132.1058,77.5619
2018-11-14,82.8853,99.7094,118.2531,101.5655,130.6261,156.5142,172.4123,125.6039,131.8658,78.0654
2018-11-15,82.8148,98.8824,116.2838,100.4423,128.5237,157.4205,172.735,125.608,130.8853,78.1543
2018-11-16,81.1474,95.2427,113.0608,99.3931,126.0384,158.0712,173.2411,125.0427,128.635,77.3109
2018-11-19,80.2433,93.2239,112.8925,98.2991,124.8457,157.8272,174.0385,125.5709,125.9514,76.6359
2018-11-20,80.1857,92.4672,112.9987,98.0236,124.6138,159.4018,173.9703,125.5944,126.2561,76.3531
2018-11-21,79.5368,91.9996,112.0374,96.9804,124.9842,161.4382,174.6952,125.7931,126.5808,77.155
2018-11-22,78.9871,90.2243,110.8035,96.2469,123.4642,162.4565,175.3115,125.6891,127.0782,76.802
2018-11-23,77.9743,89.8744,110.1524,95.0091,123.1545,163.1688,176.0911,125.4581,126.3994,76.5143
2018-11-26,77.156,89.0241,108.4601,93.7284,122.425,162.7987,175.3915,124.0957,124.9771,75.9163
2018-11-27,76.0368,87.804,106.4311,93.9506,120.3534,164.2886,176.5016,123.6812,123.7091,75.3332
2018-11-28,73.093,83.5233,101.8119,91.1747,115.259,165.9899,177.2231,123.0739,121.0251,73.7586
2018-11-29,73.3336,83.7803,102.8778,91.9648,115.012,166.6098,177.6495,122.9789,120.6508,74.1708
